Date,MealPeriod,RevenueCenterName,TotalCheckAmount
2023-12-25,BreakFast,RevenueCenter_2,890.0
2023-12-25,BreakFast,RevenueCenter_3,1215.0
2023-12-25,BreakFast,RevenueCenter_4,0.0
2023-12-25,BreakFast,RevenueCenter_5,14986.0
2023-12-25,BreakFast,RevenueCenter_6,220.0
2023-12-25,BreakFast,RevenueCenter_7,0.0
2023-12-25,BreakFast,RevenueCenter_8,0.0
2023-12-25,BreakFast,RevenueCenter_9,0.0
2023-12-25,Dinner,RevenueCenter_1,1680.0
2023-12-25,Dinner,RevenueCenter_2,963.0
2023-12-25,Dinner,RevenueCenter_3,7951.0
2023-12-25,Dinner,RevenueCenter_4,0.0
2023-12-25,Dinner,RevenueCenter_5,6192.0
2023-12-25,Dinner,RevenueCenter_6,55.0
2023-12-25,Dinner,RevenueCenter_7,0.0
2023-12-25,Dinner,RevenueCenter_8,0.0
2023-12-25,Dinner,RevenueCenter_9,0.0
2023-12-25,Lunch,RevenueCenter_1,379.5
2023-12-25,Lunch,RevenueCenter_2,890.0
2023-12-25,Lunch,RevenueCenter_3,1084.5
2023-12-25,Lunch,RevenueCenter_4,0.0
2023-12-25,Lunch,RevenueCenter_5,15592.8
2023-12-25,Lunch,RevenueCenter_6,286.0
2023-12-25,Lunch,RevenueCenter_7,32.0
2023-12-25,Lunch,RevenueCenter_8,0.0
2023-12-25,Lunch,RevenueCenter_9,0.0
2023-12-26,BreakFast,RevenueCenter_1,1334.0
2023-12-26,BreakFast,RevenueCenter_2,1297.0
2023-12-26,BreakFast,RevenueCenter_3,165.0
2023-12-26,BreakFast,RevenueCenter_4,0.0
2023-12-26,BreakFast,RevenueCenter_5,15593.0
2023-12-26,BreakFast,RevenueCenter_6,26.0
2023-12-26,BreakFast,RevenueCenter_7,75.0
2023-12-26,BreakFast,RevenueCenter_8,0.0
2023-12-26,BreakFast,RevenueCenter_9,0.0
2023-12-26,Dinner,RevenueCenter_1,3051.0
2023-12-26,Dinner,RevenueCenter_2,256.0
2023-12-26,Dinner,RevenueCenter_3,9507.4
2023-12-26,Dinner,RevenueCenter_4,0.0
2023-12-26,Dinner,RevenueCenter_5,2157.5
2023-12-26,Dinner,RevenueCenter_6,1319.0
2023-12-26,Dinner,RevenueCenter_7,171.0
2023-12-26,Dinner,RevenueCenter_8,0.0
2023-12-26,Dinner,RevenueCenter_9,0.0
2023-12-26,Lunch,RevenueCenter_1,1213.0
2023-12-26,Lunch,RevenueCenter_2,269.0
2023-12-26,Lunch,RevenueCenter_3,1690.0
2023-12-26,Lunch,RevenueCenter_4,0.0
2023-12-26,Lunch,RevenueCenter_5,395.0
2023-12-26,Lunch,RevenueCenter_6,205.0
2023-12-26,Lunch,RevenueCenter_7,25.0
2023-12-26,Lunch,RevenueCenter_8,0.0
2023-12-26,Lunch,RevenueCenter_9,0.0
2023-12-27,BreakFast,RevenueCenter_1,1556.0
2023-12-27,BreakFast,RevenueCenter_2,265.0
2023-12-27,BreakFast,RevenueCenter_3,501.0
2023-12-27,BreakFast,RevenueCenter_4,0.0
2023-12-27,BreakFast,RevenueCenter_5,17912.0
2023-12-27,BreakFast,RevenueCenter_6,351.0
2023-12-27,BreakFast,RevenueCenter_7,64.0
2023-12-27,BreakFast,RevenueCenter_8,0.0
2023-12-27,BreakFast,RevenueCenter_9,0.0
2023-12-27,Dinner,RevenueCenter_1,3009.0
2023-12-27,Dinner,RevenueCenter_2,1435.0
2023-12-27,Dinner,RevenueCenter_3,8487.35
2023-12-27,Dinner,RevenueCenter_4,0.0
2023-12-27,Dinner,RevenueCenter_5,2444.0
2023-12-27,Dinner,RevenueCenter_6,717.0
2023-12-27,Dinner,RevenueCenter_7,125.0
2023-12-27,Dinner,RevenueCenter_8,0.0
2023-12-27,Dinner,RevenueCenter_9,0.0
2023-12-27,Lunch,RevenueCenter_1,559.0
2023-12-27,Lunch,RevenueCenter_2,543.0
2023-12-27,Lunch,RevenueCenter_3,2175.0
2023-12-27,Lunch,RevenueCenter_4,0.0
2023-12-27,Lunch,RevenueCenter_5,190.0
2023-12-27,Lunch,RevenueCenter_6,932.0
2023-12-27,Lunch,RevenueCenter_7,90.0
2023-12-27,Lunch,RevenueCenter_8,0.0
2023-12-27,Lunch,RevenueCenter_9,0.0
2023-12-28,BreakFast,RevenueCenter_1,2099.0
2023-12-28,BreakFast,RevenueCenter_2,172.0
2023-12-28,BreakFast,RevenueCenter_3,233.0
2023-12-28,BreakFast,RevenueCenter_4,0.0
2023-12-28,BreakFast,RevenueCenter_5,15070.0
2023-12-28,BreakFast,RevenueCenter_6,208.0
2023-12-28,BreakFast,RevenueCenter_7,0.0
2023-12-28,BreakFast,RevenueCenter_8,0.0
2023-12-28,BreakFast,RevenueCenter_9,0.0
2023-12-28,Dinner,RevenueCenter_1,3986.0
2023-12-28,Dinner,RevenueCenter_2,162.0
2023-12-28,Dinner,RevenueCenter_3,9656.4
2023-12-28,Dinner,RevenueCenter_4,0.0
2023-12-28,Dinner,RevenueCenter_5,2634.0
2023-12-28,Dinner,RevenueCenter_6,340.0
2023-12-28,Dinner,RevenueCenter_7,46.0
2023-12-28,Dinner,RevenueCenter_8,0.0
2023-12-28,Dinner,RevenueCenter_9,0.0
2023-12-28,Lunch,RevenueCenter_1,329.0
2023-12-28,Lunch,RevenueCenter_2,0.0
2023-12-28,Lunch,RevenueCenter_3,1014.5
2023-12-28,Lunch,RevenueCenter_4,0.0
2023-12-28,Lunch,RevenueCenter_5,459.0
2023-12-28,Lunch,RevenueCenter_6,924.0
2023-12-28,Lunch,RevenueCenter_7,179.0
2023-12-28,Lunch,RevenueCenter_8,0.0
2023-12-28,Lunch,RevenueCenter_9,0.0
2023-12-29,BreakFast,RevenueCenter_1,950.0
2023-12-29,BreakFast,RevenueCenter_2,86.0
2023-12-29,BreakFast,RevenueCenter_3,0.0
2023-12-29,BreakFast,RevenueCenter_4,0.0
2023-12-29,BreakFast,RevenueCenter_5,17664.0
2023-12-29,BreakFast,RevenueCenter_6,85.0
2023-12-29,BreakFast,RevenueCenter_7,20.0
2023-12-29,BreakFast,RevenueCenter_8,0.0
2023-12-29,BreakFast,RevenueCenter_9,0.0
2023-12-29,Dinner,RevenueCenter_1,2997.0
2023-12-29,Dinner,RevenueCenter_2,362.0
2023-12-29,Dinner,RevenueCenter_3,10189.25
2023-12-29,Dinner,RevenueCenter_4,0.0
2023-12-29,Dinner,RevenueCenter_5,12768.0
2023-12-29,Dinner,RevenueCenter_6,502.0
2023-12-29,Dinner,RevenueCenter_7,113.0
2023-12-29,Dinner,RevenueCenter_8,0.0
2023-12-29,Dinner,RevenueCenter_9,0.0
2023-12-29,Lunch,RevenueCenter_1,965.5
2023-12-29,Lunch,RevenueCenter_2,802.0
2023-12-29,Lunch,RevenueCenter_3,455.0
2023-12-29,Lunch,RevenueCenter_4,0.0
2023-12-29,Lunch,RevenueCenter_5,140.0
2023-12-29,Lunch,RevenueCenter_6,147.0
2023-12-29,Lunch,RevenueCenter_7,0.0
2023-12-29,Lunch,RevenueCenter_8,0.0
2023-12-29,Lunch,RevenueCenter_9,0.0
2023-12-30,BreakFast,RevenueCenter_1,1253.0
2023-12-30,BreakFast,RevenueCenter_2,687.0
2023-12-30,BreakFast,RevenueCenter_3,317.0
2023-12-30,BreakFast,RevenueCenter_4,0.0
2023-12-30,BreakFast,RevenueCenter_5,16421.0
2023-12-30,BreakFast,RevenueCenter_6,257.0
2023-12-30,BreakFast,RevenueCenter_7,0.0
2023-12-30,BreakFast,RevenueCenter_8,0.0
2023-12-30,BreakFast,RevenueCenter_9,0.0
2023-12-30,Dinner,RevenueCenter_1,4894.0
2023-12-30,Dinner,RevenueCenter_2,130.0
2023-12-30,Dinner,RevenueCenter_3,9305.75
2023-12-30,Dinner,RevenueCenter_4,0.0
2023-12-30,Dinner,RevenueCenter_5,3860.0
2023-12-30,Dinner,RevenueCenter_6,817.5
2023-12-30,Dinner,RevenueCenter_7,121.0
2023-12-30,Dinner,RevenueCenter_8,0.0
2023-12-30,Dinner,RevenueCenter_9,0.0
2023-12-30,Lunch,RevenueCenter_1,2769.5
2023-12-30,Lunch,RevenueCenter_2,235.5
2023-12-30,Lunch,RevenueCenter_3,542.25
2023-12-30,Lunch,RevenueCenter_4,0.0
2023-12-30,Lunch,RevenueCenter_5,5896.6
2023-12-30,Lunch,RevenueCenter_6,749.0
2023-12-30,Lunch,RevenueCenter_7,26.0
2023-12-30,Lunch,RevenueCenter_8,0.0
2023-12-30,Lunch,RevenueCenter_9,0.0
2023-12-31,BreakFast,RevenueCenter_1,1337.0
2023-12-31,BreakFast,RevenueCenter_2,1102.0
2023-12-31,BreakFast,RevenueCenter_3,0.0
2023-12-31,BreakFast,RevenueCenter_4,0.0
2023-12-31,BreakFast,RevenueCenter_5,17636.0
2023-12-31,BreakFast,RevenueCenter_6,0.0
2023-12-31,BreakFast,RevenueCenter_7,12.0
2023-12-31,BreakFast,RevenueCenter_8,0.0
2023-12-31,BreakFast,RevenueCenter_9,0.0
2023-12-31,Dinner,RevenueCenter_1,2321.0
2023-12-31,Dinner,RevenueCenter_2,536.0
2023-12-31,Dinner,RevenueCenter_3,8663.25
2023-12-31,Dinner,RevenueCenter_4,0.0
2023-12-31,Dinner,RevenueCenter_5,38289.0
2023-12-31,Dinner,RevenueCenter_6,593.0
2023-12-31,Dinner,RevenueCenter_7,27.0
2023-12-31,Dinner,RevenueCenter_8,0.0
2023-12-31,Dinner,RevenueCenter_9,0.0
2023-12-31,Lunch,RevenueCenter_1,853.0
2023-12-31,Lunch,RevenueCenter_2,412.0
2023-12-31,Lunch,RevenueCenter_3,940.5
2023-12-31,Lunch,RevenueCenter_4,0.0
2023-12-31,Lunch,RevenueCenter_5,0.0
2023-12-31,Lunch,RevenueCenter_6,263.0
2023-12-31,Lunch,RevenueCenter_7,0.0
2023-12-31,Lunch,RevenueCenter_8,0.0
2023-12-31,Lunch,RevenueCenter_9,0.0
2024-01-01,BreakFast,RevenueCenter_1,1374.0
2024-01-01,BreakFast,RevenueCenter_2,0.0
2024-01-01,BreakFast,RevenueCenter_3,448.0
2024-01-01,BreakFast,RevenueCenter_4,0.0
2024-01-01,BreakFast,RevenueCenter_5,34438.0
2024-01-01,BreakFast,RevenueCenter_6,292.0
2024-01-01,BreakFast,RevenueCenter_7,368.0
2024-01-01,BreakFast,RevenueCenter_8,0.0
2024-01-01,BreakFast,RevenueCenter_9,0.0
2024-01-01,Dinner,RevenueCenter_1,8137.8
2024-01-01,Dinner,RevenueCenter_2,1339.0
2024-01-01,Dinner,RevenueCenter_3,17560.8
2024-01-01,Dinner,RevenueCenter_4,0.0
2024-01-01,Dinner,RevenueCenter_5,5956.0
2024-01-01,Dinner,RevenueCenter_6,678.0
2024-01-01,Dinner,RevenueCenter_7,22.0
2024-01-01,Dinner,RevenueCenter_8,0.0
2024-01-01,Dinner,RevenueCenter_9,0.0
2024-01-01,Lunch,RevenueCenter_1,952.0
2024-01-01,Lunch,RevenueCenter_2,396.0
2024-01-01,Lunch,RevenueCenter_3,1224.0
2024-01-01,Lunch,RevenueCenter_4,0.0
2024-01-01,Lunch,RevenueCenter_5,1846.0
2024-01-01,Lunch,RevenueCenter_6,1790.0
2024-01-01,Lunch,RevenueCenter_7,202.0
2024-01-01,Lunch,RevenueCenter_8,0.0
2024-01-01,Lunch,RevenueCenter_9,0.0
2024-01-02,BreakFast,RevenueCenter_1,817.8
2024-01-02,BreakFast,RevenueCenter_2,372.0
2024-01-02,BreakFast,RevenueCenter_3,1000.0
2024-01-02,BreakFast,RevenueCenter_4,0.0
2024-01-02,BreakFast,RevenueCenter_5,33122.0
2024-01-02,BreakFast,RevenueCenter_6,0.0
2024-01-02,BreakFast,RevenueCenter_7,140.0
2024-01-02,BreakFast,RevenueCenter_8,0.0
2024-01-02,BreakFast,RevenueCenter_9,0.0
2024-01-02,Dinner,RevenueCenter_1,8881.0
2024-01-02,Dinner,RevenueCenter_2,1214.0
2024-01-02,Dinner,RevenueCenter_3,17805.8
2024-01-02,Dinner,RevenueCenter_4,0.0
2024-01-02,Dinner,RevenueCenter_5,3512.0
2024-01-02,Dinner,RevenueCenter_6,1386.0
2024-01-02,Dinner,RevenueCenter_7,0.0
2024-01-02,Dinner,RevenueCenter_8,0.0
2024-01-02,Dinner,RevenueCenter_9,0.0
2024-01-02,Lunch,RevenueCenter_1,1561.0
2024-01-02,Lunch,RevenueCenter_2,490.0
2024-01-02,Lunch,RevenueCenter_3,1604.0
2024-01-02,Lunch,RevenueCenter_4,0.0
2024-01-02,Lunch,RevenueCenter_5,2840.0
2024-01-02,Lunch,RevenueCenter_6,374.0
2024-01-02,Lunch,RevenueCenter_7,168.0
2024-01-02,Lunch,RevenueCenter_8,0.0
2024-01-02,Lunch,RevenueCenter_9,0.0
2024-01-03,BreakFast,RevenueCenter_1,0.0
2024-01-03,BreakFast,RevenueCenter_2,514.0
2024-01-03,BreakFast,RevenueCenter_3,0.0
2024-01-03,BreakFast,RevenueCenter_4,0.0
2024-01-03,BreakFast,RevenueCenter_5,30936.0
2024-01-03,BreakFast,RevenueCenter_6,150.0
2024-01-03,BreakFast,RevenueCenter_7,0.0
2024-01-03,BreakFast,RevenueCenter_8,0.0
2024-01-03,BreakFast,RevenueCenter_9,220.0
2024-01-03,Dinner,RevenueCenter_1,10052.5
2024-01-03,Dinner,RevenueCenter_2,406.0
2024-01-03,Dinner,RevenueCenter_3,11529.2
2024-01-03,Dinner,RevenueCenter_4,0.0
2024-01-03,Dinner,RevenueCenter_5,4886.0
2024-01-03,Dinner,RevenueCenter_6,590.0
2024-01-03,Dinner,RevenueCenter_7,108.0
2024-01-03,Dinner,RevenueCenter_8,0.0
2024-01-03,Dinner,RevenueCenter_9,0.0
2024-01-03,Lunch,RevenueCenter_1,4504.0
2024-01-03,Lunch,RevenueCenter_2,756.0
2024-01-03,Lunch,RevenueCenter_3,1333.0
2024-01-03,Lunch,RevenueCenter_4,0.0
2024-01-03,Lunch,RevenueCenter_5,350.0
2024-01-03,Lunch,RevenueCenter_6,410.0
2024-01-03,Lunch,RevenueCenter_7,0.0
2024-01-03,Lunch,RevenueCenter_8,0.0
2024-01-03,Lunch,RevenueCenter_9,0.0
2024-01-04,BreakFast,RevenueCenter_1,6179.8
2024-01-04,BreakFast,RevenueCenter_2,516.0
2024-01-04,BreakFast,RevenueCenter_3,96.0
2024-01-04,BreakFast,RevenueCenter_4,0.0
2024-01-04,BreakFast,RevenueCenter_5,32046.0
2024-01-04,BreakFast,RevenueCenter_6,0.0
2024-01-04,BreakFast,RevenueCenter_7,12.0
2024-01-04,BreakFast,RevenueCenter_8,0.0
2024-01-04,BreakFast,RevenueCenter_9,0.0
2024-01-04,Dinner,RevenueCenter_1,5715.0
2024-01-04,Dinner,RevenueCenter_2,570.0
2024-01-04,Dinner,RevenueCenter_3,11114.3
2024-01-04,Dinner,RevenueCenter_4,0.0
2024-01-04,Dinner,RevenueCenter_5,4940.0
2024-01-04,Dinner,RevenueCenter_6,1340.0
2024-01-04,Dinner,RevenueCenter_7,214.0
2024-01-04,Dinner,RevenueCenter_8,0.0
2024-01-04,Dinner,RevenueCenter_9,0.0
2024-01-04,Lunch,RevenueCenter_1,1248.0
2024-01-04,Lunch,RevenueCenter_2,731.0
2024-01-04,Lunch,RevenueCenter_3,1597.0
2024-01-04,Lunch,RevenueCenter_4,0.0
2024-01-04,Lunch,RevenueCenter_5,1608.0
2024-01-04,Lunch,RevenueCenter_6,1010.0
2024-01-04,Lunch,RevenueCenter_7,74.0
2024-01-04,Lunch,RevenueCenter_8,0.0
2024-01-04,Lunch,RevenueCenter_9,0.0
2024-01-05,BreakFast,RevenueCenter_1,3023.8
2024-01-05,BreakFast,RevenueCenter_2,60.0
2024-01-05,BreakFast,RevenueCenter_3,994.0
2024-01-05,BreakFast,RevenueCenter_4,0.0
2024-01-05,BreakFast,RevenueCenter_5,30376.0
2024-01-05,BreakFast,RevenueCenter_6,180.0
2024-01-05,BreakFast,RevenueCenter_7,324.0
2024-01-05,BreakFast,RevenueCenter_8,0.0
2024-01-05,BreakFast,RevenueCenter_9,150.0
2024-01-05,Dinner,RevenueCenter_1,6806.0
2024-01-05,Dinner,RevenueCenter_2,1207.0
2024-01-05,Dinner,RevenueCenter_3,10353.6
2024-01-05,Dinner,RevenueCenter_4,0.0
2024-01-05,Dinner,RevenueCenter_5,22087.0
2024-01-05,Dinner,RevenueCenter_6,1180.0
2024-01-05,Dinner,RevenueCenter_7,234.0
2024-01-05,Dinner,RevenueCenter_8,0.0
2024-01-05,Dinner,RevenueCenter_9,0.0
2024-01-05,Lunch,RevenueCenter_1,4208.0
2024-01-05,Lunch,RevenueCenter_2,540.0
2024-01-05,Lunch,RevenueCenter_3,2042.0
2024-01-05,Lunch,RevenueCenter_4,0.0
2024-01-05,Lunch,RevenueCenter_5,640.0
2024-01-05,Lunch,RevenueCenter_6,1414.0
2024-01-05,Lunch,RevenueCenter_7,32.0
2024-01-05,Lunch,RevenueCenter_8,0.0
2024-01-05,Lunch,RevenueCenter_9,70.0
2024-01-06,BreakFast,RevenueCenter_1,560.0
2024-01-06,BreakFast,RevenueCenter_2,978.0
2024-01-06,BreakFast,RevenueCenter_3,276.0
2024-01-06,BreakFast,RevenueCenter_4,0.0
2024-01-06,BreakFast,RevenueCenter_5,29774.0
2024-01-06,BreakFast,RevenueCenter_6,96.0
2024-01-06,BreakFast,RevenueCenter_7,0.0
2024-01-06,BreakFast,RevenueCenter_8,0.0
2024-01-06,BreakFast,RevenueCenter_9,0.0
2024-01-06,Dinner,RevenueCenter_1,3786.0
2024-01-06,Dinner,RevenueCenter_2,270.0
2024-01-06,Dinner,RevenueCenter_3,19631.8
2024-01-06,Dinner,RevenueCenter_4,0.0
2024-01-06,Dinner,RevenueCenter_5,9680.2
2024-01-06,Dinner,RevenueCenter_6,544.0
2024-01-06,Dinner,RevenueCenter_7,256.0
2024-01-06,Dinner,RevenueCenter_8,13000.0
2024-01-06,Dinner,RevenueCenter_9,0.0
2024-01-06,Lunch,RevenueCenter_1,897.0
2024-01-06,Lunch,RevenueCenter_2,152.0
2024-01-06,Lunch,RevenueCenter_3,2096.0
2024-01-06,Lunch,RevenueCenter_4,0.0
2024-01-06,Lunch,RevenueCenter_5,7723.6
2024-01-06,Lunch,RevenueCenter_6,120.0
2024-01-06,Lunch,RevenueCenter_7,48.0
2024-01-06,Lunch,RevenueCenter_8,0.0
2024-01-06,Lunch,RevenueCenter_9,150.0
2024-01-07,BreakFast,RevenueCenter_1,1309.8
2024-01-07,BreakFast,RevenueCenter_2,716.0
2024-01-07,BreakFast,RevenueCenter_3,1852.0
2024-01-07,BreakFast,RevenueCenter_4,0.0
2024-01-07,BreakFast,RevenueCenter_5,29322.0
2024-01-07,BreakFast,RevenueCenter_6,631.0
2024-01-07,BreakFast,RevenueCenter_7,288.0
2024-01-07,BreakFast,RevenueCenter_8,0.0
2024-01-07,BreakFast,RevenueCenter_9,70.0
2024-01-07,Dinner,RevenueCenter_1,6300.0
2024-01-07,Dinner,RevenueCenter_2,694.0
2024-01-07,Dinner,RevenueCenter_3,17426.6
2024-01-07,Dinner,RevenueCenter_4,0.0
2024-01-07,Dinner,RevenueCenter_5,5448.0
2024-01-07,Dinner,RevenueCenter_6,510.0
2024-01-07,Dinner,RevenueCenter_7,136.0
2024-01-07,Dinner,RevenueCenter_8,0.0
2024-01-07,Dinner,RevenueCenter_9,0.0
2024-01-07,Lunch,RevenueCenter_1,2075.0
2024-01-07,Lunch,RevenueCenter_2,1083.0
2024-01-07,Lunch,RevenueCenter_3,1458.0
2024-01-07,Lunch,RevenueCenter_4,0.0
2024-01-07,Lunch,RevenueCenter_5,1040.0
2024-01-07,Lunch,RevenueCenter_6,1212.0
2024-01-07,Lunch,RevenueCenter_7,0.0
2024-01-07,Lunch,RevenueCenter_8,0.0
2024-01-07,Lunch,RevenueCenter_9,250.0
2024-01-08,BreakFast,RevenueCenter_1,1890.0
2024-01-08,BreakFast,RevenueCenter_2,2581.0
2024-01-08,BreakFast,RevenueCenter_3,591.0
2024-01-08,BreakFast,RevenueCenter_4,0.0
2024-01-08,BreakFast,RevenueCenter_5,31002.0
2024-01-08,BreakFast,RevenueCenter_6,0.0
2024-01-08,BreakFast,RevenueCenter_7,296.0
2024-01-08,BreakFast,RevenueCenter_8,0.0
2024-01-08,BreakFast,RevenueCenter_9,340.0
2024-01-08,Dinner,RevenueCenter_1,2880.0
2024-01-08,Dinner,RevenueCenter_2,704.0
2024-01-08,Dinner,RevenueCenter_3,14684.6
2024-01-08,Dinner,RevenueCenter_4,0.0
2024-01-08,Dinner,RevenueCenter_5,8336.0
2024-01-08,Dinner,RevenueCenter_6,286.0
2024-01-08,Dinner,RevenueCenter_7,56.0
2024-01-08,Dinner,RevenueCenter_8,64500.0
2024-01-08,Dinner,RevenueCenter_9,0.0
2024-01-08,Lunch,RevenueCenter_1,1311.0
2024-01-08,Lunch,RevenueCenter_2,1161.0
2024-01-08,Lunch,RevenueCenter_3,2386.0
2024-01-08,Lunch,RevenueCenter_4,0.0
2024-01-08,Lunch,RevenueCenter_5,600.0
2024-01-08,Lunch,RevenueCenter_6,894.0
2024-01-08,Lunch,RevenueCenter_7,0.0
2024-01-08,Lunch,RevenueCenter_8,0.0
2024-01-08,Lunch,RevenueCenter_9,0.0
2024-01-09,BreakFast,RevenueCenter_1,1910.0
2024-01-09,BreakFast,RevenueCenter_2,444.0
2024-01-09,BreakFast,RevenueCenter_3,160.0
2024-01-09,BreakFast,RevenueCenter_4,0.0
2024-01-09,BreakFast,RevenueCenter_5,30026.0
2024-01-09,BreakFast,RevenueCenter_6,584.0
2024-01-09,BreakFast,RevenueCenter_7,212.0
2024-01-09,BreakFast,RevenueCenter_8,0.0
2024-01-09,BreakFast,RevenueCenter_9,250.0
2024-01-09,Dinner,RevenueCenter_1,4840.8
2024-01-09,Dinner,RevenueCenter_2,1030.0
2024-01-09,Dinner,RevenueCenter_3,18836.7
2024-01-09,Dinner,RevenueCenter_4,0.0
2024-01-09,Dinner,RevenueCenter_5,2145.0
2024-01-09,Dinner,RevenueCenter_6,762.0
2024-01-09,Dinner,RevenueCenter_7,132.0
2024-01-09,Dinner,RevenueCenter_8,0.0
2024-01-09,Dinner,RevenueCenter_9,0.0
2024-01-09,Lunch,RevenueCenter_1,1014.0
2024-01-09,Lunch,RevenueCenter_2,60.0
2024-01-09,Lunch,RevenueCenter_3,1490.0
2024-01-09,Lunch,RevenueCenter_4,0.0
2024-01-09,Lunch,RevenueCenter_5,494.0
2024-01-09,Lunch,RevenueCenter_6,578.0
2024-01-09,Lunch,RevenueCenter_7,0.0
2024-01-09,Lunch,RevenueCenter_8,0.0
2024-01-09,Lunch,RevenueCenter_9,1050.0
2024-01-10,BreakFast,RevenueCenter_1,1472.0
2024-01-10,BreakFast,RevenueCenter_2,844.0
2024-01-10,BreakFast,RevenueCenter_3,1078.0
2024-01-10,BreakFast,RevenueCenter_4,0.0
2024-01-10,BreakFast,RevenueCenter_5,33922.0
2024-01-10,BreakFast,RevenueCenter_6,912.0
2024-01-10,BreakFast,RevenueCenter_7,50.0
2024-01-10,BreakFast,RevenueCenter_8,0.0
2024-01-10,BreakFast,RevenueCenter_9,850.0
2024-01-10,Dinner,RevenueCenter_1,3736.0
2024-01-10,Dinner,RevenueCenter_2,784.0
2024-01-10,Dinner,RevenueCenter_3,13922.4
2024-01-10,Dinner,RevenueCenter_4,0.0
2024-01-10,Dinner,RevenueCenter_5,2275.0
2024-01-10,Dinner,RevenueCenter_6,294.0
2024-01-10,Dinner,RevenueCenter_7,0.0
2024-01-10,Dinner,RevenueCenter_8,0.0
2024-01-10,Dinner,RevenueCenter_9,0.0
2024-01-10,Lunch,RevenueCenter_1,1818.0
2024-01-10,Lunch,RevenueCenter_2,963.0
2024-01-10,Lunch,RevenueCenter_3,3498.0
2024-01-10,Lunch,RevenueCenter_4,0.0
2024-01-10,Lunch,RevenueCenter_5,2880.0
2024-01-10,Lunch,RevenueCenter_6,98.0
2024-01-10,Lunch,RevenueCenter_7,68.0
2024-01-10,Lunch,RevenueCenter_8,0.0
2024-01-10,Lunch,RevenueCenter_9,660.0
2024-01-11,BreakFast,RevenueCenter_1,565.8
2024-01-11,BreakFast,RevenueCenter_2,752.0
2024-01-11,BreakFast,RevenueCenter_3,400.0
2024-01-11,BreakFast,RevenueCenter_4,0.0
2024-01-11,BreakFast,RevenueCenter_5,31944.0
2024-01-11,BreakFast,RevenueCenter_6,0.0
2024-01-11,BreakFast,RevenueCenter_7,0.0
2024-01-11,BreakFast,RevenueCenter_8,0.0
2024-01-11,BreakFast,RevenueCenter_9,830.0
2024-01-11,Dinner,RevenueCenter_1,3383.0
2024-01-11,Dinner,RevenueCenter_2,1080.0
2024-01-11,Dinner,RevenueCenter_3,21281.3
2024-01-11,Dinner,RevenueCenter_4,0.0
2024-01-11,Dinner,RevenueCenter_5,4515.0
2024-01-11,Dinner,RevenueCenter_6,344.0
2024-01-11,Dinner,RevenueCenter_7,96.0
2024-01-11,Dinner,RevenueCenter_8,0.0
2024-01-11,Dinner,RevenueCenter_9,0.0
2024-01-11,Lunch,RevenueCenter_1,310.0
2024-01-11,Lunch,RevenueCenter_2,1138.0
2024-01-11,Lunch,RevenueCenter_3,1770.0
2024-01-11,Lunch,RevenueCenter_4,0.0
2024-01-11,Lunch,RevenueCenter_5,1168.0
2024-01-11,Lunch,RevenueCenter_6,458.0
2024-01-11,Lunch,RevenueCenter_7,32.0
2024-01-11,Lunch,RevenueCenter_8,0.0
2024-01-11,Lunch,RevenueCenter_9,110.0
2024-01-12,BreakFast,RevenueCenter_1,2750.8
2024-01-12,BreakFast,RevenueCenter_2,558.0
2024-01-12,BreakFast,RevenueCenter_3,96.0
2024-01-12,BreakFast,RevenueCenter_4,0.0
2024-01-12,BreakFast,RevenueCenter_5,30282.0
2024-01-12,BreakFast,RevenueCenter_6,0.0
2024-01-12,BreakFast,RevenueCenter_7,0.0
2024-01-12,BreakFast,RevenueCenter_8,0.0
2024-01-12,BreakFast,RevenueCenter_9,630.0
2024-01-12,Dinner,RevenueCenter_1,4668.0
2024-01-12,Dinner,RevenueCenter_2,514.0
2024-01-12,Dinner,RevenueCenter_3,18754.8
2024-01-12,Dinner,RevenueCenter_4,0.0
2024-01-12,Dinner,RevenueCenter_5,33788.0
2024-01-12,Dinner,RevenueCenter_6,450.0
2024-01-12,Dinner,RevenueCenter_7,0.0
2024-01-12,Dinner,RevenueCenter_8,24000.0
2024-01-12,Dinner,RevenueCenter_9,0.0
2024-01-12,Lunch,RevenueCenter_1,1672.0
2024-01-12,Lunch,RevenueCenter_2,930.0
2024-01-12,Lunch,RevenueCenter_3,3900.0
2024-01-12,Lunch,RevenueCenter_4,0.0
2024-01-12,Lunch,RevenueCenter_5,5120.0
2024-01-12,Lunch,RevenueCenter_6,1835.0
2024-01-12,Lunch,RevenueCenter_7,0.0
2024-01-12,Lunch,RevenueCenter_8,0.0
2024-01-12,Lunch,RevenueCenter_9,0.0
2024-01-13,BreakFast,RevenueCenter_1,1696.0
2024-01-13,BreakFast,RevenueCenter_2,70.0
2024-01-13,BreakFast,RevenueCenter_3,628.0
2024-01-13,BreakFast,RevenueCenter_4,0.0
2024-01-13,BreakFast,RevenueCenter_5,29128.0
2024-01-13,BreakFast,RevenueCenter_6,0.0
2024-01-13,BreakFast,RevenueCenter_7,0.0
2024-01-13,BreakFast,RevenueCenter_8,0.0
2024-01-13,BreakFast,RevenueCenter_9,770.0
2024-01-13,Dinner,RevenueCenter_1,7346.0
2024-01-13,Dinner,RevenueCenter_2,1134.0
2024-01-13,Dinner,RevenueCenter_3,15129.0
